nombre,slug,descripcion,tipo_cocina,categoria_detectada,rango_precio,provincia,distrito,corregimiento,direccion,telefono,sitio_web,latitud,longitud,horario,rating,cantidad_resenas,imagen_url,delivery,reservas,activo,fuente,query_origen,google_place_id,google_data_id,google_data_cid
Patagonia | Costa del Este,patagonia-costa-del-este-146056,,Restaurante,Restaurante,,Panamá,Panamá,,"PH Arcadia, C. Río Mar, Panama City, Panamá Province",6372-2719,https://www.instagram.com/patagoniaparrillargentina/?hl=es,9.0135611,-79.46871159999999,Abierto · Cierra a las 10 p. m.,4.7,15,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4nF5YjCaPYyhU64L4_9ZqHSwdou8ZufFj468NsVZ_xvhbyy8k200cCzOz4LSMQ-EoP09WUazxHMiCaySNXDX8uTrC3aU-Pa2hABGh1V1lNthSB2LR0plmvoQ03txhq8e3Z7b21Ma2wgbC=w1000-h1000-c-n,,,True,SerpApi Google Maps,restaurantes en Costa del Este Panamá,ChIJRSs9GiCrrI8RCDVGzqvuglA,0x8facab201a3d2b45:0x5082eeabce463508,5801461691674146056
Olive Garden | Town Center Costa del Este,olive-garden-town-center-costa-del-este-137963,,Restaurante italiano,Italiana,,Panamá,Panamá,,"Town Center, Av Paseo del Mar, Panamá, Provincia de Panamá",273-1001,https://olivegarden.com.pa/,9.0136292,-79.4650599,Abierto · Cierra a las 9 p. m.,4.9,1187,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_gl9qBE2CE1KYFRA5eIQv4ohKo-xu3MYSp0TD-QPVklkJ8nvD9I9XLJ0xJcdZGRoNA53fYngWbfsoLd5V1V11-j2x83m9FnqUi-s8NvIbysF9ON7TkkT_he8w_Cz4ZDNt73xxvslXtbA=w1000-h1000-c-n,,,True,SerpApi Google Maps,restaurantes en Costa del Este Panamá,ChIJ-58NrDCrrI8RKzqsUTBFdOI,0x8facab30ac0d9ffb:0xe274453051ac3a2b,16317743423701137963
La Talanquera del Este,la-talanquera-del-este-421003,,Restaurante,Restaurante,,Panamá,Panamá,,"Av. Vista del Pacífico, Panamá, Provincia de Panamá",6600-3414,https://www.latalanquerapty.com/,9.009348899999999,-79.4771193,Abierto · Cierra a las 10 p. m.,4.7,375,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGzBOHfUbcW-b5gsWxZ_0QZn8c01m4kMazNVrItvpHcGOXyYmXK9MmGiD1i-J2B_4rCxXvrCw5_QNn1N7HnVf5x4NFTH8WHU8CiUwjYFxqYckjEm8dhpToId7WMG3Xy7Y5ScLx=w1000-h1000-c-n,,,True,SerpApi Google Maps,restaurantes en Costa del Este Panamá,ChIJSzuKTDuprI8RC-d7-jOkJvA,0x8faca93b4c8a3b4b:0xf026a433fa7be70b,17304699161370421003
Slabón | Costa del Este,slabon-costa-del-este-539275,,Restaurante,Restaurante,,Panamá,Panamá,,"Av. Costa del Mar, Panamá, Provincia de Panamá",388-5902,http://www.slabonpanama.com/,9.0114527,-79.465136,Abierto · Cierra a las 10 p. m.,4.5,1313,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCArTKYRkBJ4TvAQbLpWRfgO3T1YHFKE1t_VKl76BUIhiTd2ZItAEKgD3o4DpcKF5bIA4lgsFzwDm59yuhrPFC5SELzs0G8UxS7zIWmQKfa9SR9POS01SRVDETxj3RmmL6gtqB=w1000-h1000-c-n,,,True,SerpApi Google Maps,restaurantes en Costa del Este Panamá,ChIJObmAMvWprI8Ry8drdccmfdk,0x8faca9f53280b939:0xd97d26c7756bc7cb,15671724916429539275
Pretelt Gourmet Meats | Costa del Este,pretelt-gourmet-meats-costa-del-este-385557,,Restaurante,Restaurante,,Panamá,Panamá,,"Ave. Centenario, Plaza Procenter, Local 1, Av. Centenario, Panamá",830-5177,https://preteltmeats.com/sucursal-pretelt-costa-del-este/,9.0143527,-79.4801756,Abierto · Cierra a las 9 p. m.,4.6,375,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaz5Pj1edAIrCzIjjTFhQwiU73f5RJ6_eMdy6WuhqJcT8EXZF589Ij2hIm6KgDwJlXJWgtwhVQ0-KDsmAapzIzmyzbWiHywg_4SzuHWBjtAf2yMMiznCDGGze1L-P7QqGB_XcRtg=w1000-h1000-c-n,,,True,SerpApi Google Maps,restaurantes en Costa del Este Panamá,ChIJbwrNbI2prI8RlR5HJeoDv94,0x8faca98d6ccd0a6f:0xdebf03ea25471e95,16050551901154385557
Salchimama,salchimama-764413,,Restaurante de comida rápida,Salchipapas,,Panamá,Panamá,,"primer local en la plaza de foodtrucks, C. 50, Panamá, Provincia de Panamá",6816-9887,,8.9924241,-79.5093649,Abierto · Cierra a las 11:30 p. m.,4.5,24,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-yKuvcNP9-XocA3w6ip9HHj5ngUEal_caVXMnFstVlh6Bt7B_naoULm-gvgd2l5S8VIoOdic5XxmnsLWzc0tmFUEvfXn0_Ljnc2qWqIIgMSsth6nOc6WkDY7IXMyLd8HaysDb=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJfdZjDruprI8R_YxHlSaPf4Q,0x8faca9bb0e63d67d:0x847f8f2695478cfd,9547507130924764413
"Gastronomía Zuliana - Salchipapas, Almuerzos y Comida Venezolana",gastronomia-zuliana-salchipapas-almuerzos-y-comida-venezolana-055981,,Restaurante de brunch,Salchipapas,,Panamá,Panamá,,"plaza food truck Market, C. 67 Este, Panamá, Provincia de Panamá",6377-5265,,8.9936765,-79.5119296,Abierto · Cierra a las 10:30 p. m.,5.0,5,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFlYsohlNzZkKBvjhve4LD0RYNO1A3RJJskDcqt5nvFRFgatVsfCaOvJdEgfE64jKe-pxrMB0rIQQwEYXj_VkvE2s4GkNW7kDElafjDhLWUbZV4xV88lvpi2SdmS7Ndgr_T3nA1S4ouiNT7OO_bUyd6XvwWVXGs4D06JU4F_we4oatcqpHAuOUs=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJyw3vX3qprI8RLa9Fd8Yq-NI,0x8faca97a5fef0dcb:0xd2f82ac67745af2d,15201947574082055981
Chamo Pana,chamo-pana-840684,,Restaurante de comida rápida,Salchipapas,,Panamá,Panamá,,"San Miguelito, Provincia de Panamá",6942-6237,,8.9747301,-79.5347285,Abierto · Cierra a las 3 a. m.,4.2,167,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9YnW9FA6dumBTJRzCeJUPsydvDEdncJl3H1LHyzDcogUb017fG555cKhsSl1IkvjTBVDG2YsQok9xD2icgqdb25aa5IQU0KOf7Bu1no7hCp8ZKsCO5tI11P9DI9RDyyvrNBCefA=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJe76GfOqorI8RrPNELC4qM1M,0x8faca8ea7c86be7b:0x53332a2e2c44f3ac,5995181906759840684
Poty salchipapas,poty-salchipapas-183639,,Hamburguesería,Salchipapas,,Panamá,Panamá,,"El coco, calle caridad, Panamá, Provincia de Panamá",6201-5181,,8.9722967,-79.5620726,Abierto · Cierra a las 11 p. m.,3.0,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEypzPRLQFF55vNGWmiC4ayEerGcby9D1v2dwpWKDgRbkN3nDxbo1BnG2YjN5nR6Ubj3BEb9eDir18Pp7psYNH5CVyp0CTooa9YwhNxYKE23JSFwwh88NYDsvlXcVvsdU0n8fPL7w=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJQRXQpj2nrI8RF_vAyxUcjbk,0x8faca73da6d01541:0xb98d1c15cbc0fb17,13370373748671183639
Salchipapas Karen,salchipapas-karen-634944,,,Salchipapas,,Panamá,Panamá,,"Calle 71 B 71, San Miguelito, Provincia de Panamá",6094-2455,,9.072201999999999,-79.4812738,Abierto · Cierra a las 11:30 p. m.,5.0,6,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4bbORbQLHt1buBaAdc3Sn-MbLqB8fWH5uIfkgRY7MaLsd8y8q0gS0rL4__ZwPRsMG99-Tp6f-L5CxVSmKbe4LhwiJ-2YWucVx3b3fjpOgJiR21Jyu8sBQksdy6fSs5SoGQCdrfYlLVlVr=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJ9xb0iPRXq48RwHd54f1TLgo,0x8fab57f488f416f7:0xa2e53fde17977c0,733616139182634944
​Waro's Grill | Salchipapas y Pepitos en San Antonio,waro-s-grill-salchipapas-y-pepitos-en-san-antonio-388130,,Comida a domicilio,Salchipapas,,Panamá,Panamá,,"C. Los Jazmines, San Miguelito, Provincia de Panamá",6014-0194,https://www.instagram.com/warosgril?igsh=MXRvOGFvMWhmaGs2MA==,9.0672555,-79.440697,Cerrado · Abre a las 9 p. m.,5.0,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqsg52imJF7G0ZUUmiwMxP6heoz2nGSwdn5T5WvuJ04DjGpYXea7YzlzL_QVIq-7m6ijROZ99l3c2oVJWXcidCe-r1n55Rp3IbBBik_CawxCOcon2Bi5VNoqLYKPqUciAJTIe8R6QqvfHF=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJyzE6eYxVq48RYu89rO83o0Q,0x8fab558c793a31cb:0x44a337efac3def62,4945858318309388130
Papas Locas Parque Lefevre,papas-locas-parque-lefevre-611133,,Restaurante de comida rápida,Salchipapas,,Panamá,Panamá,,"2G72+VMH, Panamá, Provincia de Panamá",6170-6416,,9.0146778,-79.49826589999999,Abierto · Cierra a las 12 a. m.,3.8,129,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHP5fPm4z-7B7F0agOcgHlHjsUikqne3GhtXvRipg91AKI7ZQMru6UY0d7282vWza5jts0KpFsO17xdWMCxZgydBuHkkJZp10kJxrM9EBMhBWuIOr-3VVdjmOwaRhDGJ_U14T0Hqz05XhA=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJjzqWUKmprI8RPap6hyhoGpY,0x8faca9a950963a8f:0x961a6828877aaa3d,10816071978364611133
Mr Frías,mr-frias-860536,,Restaurante de comida rápida,Salchipapas,,Panamá,Panamá,,"Plaza La Lupita, C. 50, Panamá, Provincia de Panamá",6659-8463,,8.9922211,-79.50975559999999,Abierto · Cierra a las 11:45 p. m.,4.8,4,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFDuKbkEm-RiHRWviGiLac1jDpLaexyWV7WUmJJYZsGmny2x8zPEO6zSSQbNKaGRpt_nmbHXLbGYsnMyKOZhQ0Kahm_8I-WNXnGmd7mZ6fh59X-PZNn0-7Y2SwO5ZG4YGL4Bndhx6YyQQhdowVYNVHKVpgaffagW8PXsqWh_HpwAZEJYRSPzTbY=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJRzntKgCprI8ReOUV5UMfIWU,0x8faca9002aed3947:0x65211f43e515e578,7287140048528860536
Monchi's,monchi-s-137536,,Restaurante de comida rápida,Salchipapas,,Panamá,Panamá,,Los libertadores Edificio z2 local PB 4,6150-1640,,9.0258995,-79.5207412,Abierto · Cierra a las 10:30 p. m.,4.0,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuMuVB02CPPWm2Ul1BZKfSVOerXxjlt4TkOYBgFCH2EfIL4Mp1GadBLau6RPMkW4HmjohNJe1ps3GReyR8PaZ0bqyoGotrN1CYAWdlVvOqKJFBdWexcXaGO2D1HvzxnmuUbXY=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJha42YNyprI8RAIGNtvrzM2Q,0x8faca9dc6036ae85:0x6433f3fab68d8100,7220382885735137536
Salchipaisitaspty,salchipaisitaspty-232234,,Restaurante,Salchipapas,,Panamá,Panamá,,"Vía Israel, Panamá, Provincia de Panamá",,,8.981119,-79.5160027,,3.5,15,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnP6Z8BcPPR-Z9Y1DpyYF4e9-prbUcKRoTjDagcwRPb1OQvXrcQMsKpab09aKnUPR4CCGtK99yox5BWl0KZSVwC39htJByzWj-AZzAV34Ko2gCp5F1mPjcj4xwEYCbEWeY9hP6o6ttreDr=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJB5CjyCCprI8R6ggUsL-Cadw,0x8faca920c8a39007:0xdc6982bfb01408ea,15882369320703232234
Papas Locas,papas-locas-776438,,Restaurante,Salchipapas,,Panamá,Panamá,,"2GV6+MH9, C. 15, Panamá, Provincia de Panamá",6321-1005,,9.044164799999999,-79.4885312,Abierto · Cierra a las 11 p. m.,4.0,171,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFYaaFepe3KCNkZxfglmPUpPkDhQAAT5A-iUMPlRbufkstEMHLvVO75nM5gkxJE44wEaHzJ_TXTVrFbAR3v2rnsjghuUDFd9W98MY4qLYlJJNcvuqtCSywJGtbbY_HeGkZaXlfjsT1ZTzimwMKMZ8nFGjdSMLqEKQN22FQ8_4axHNA7G4UToW-nLA=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJW_B_F3JXq48RNjs-y-jl5sw,0x8fab5772177ff05b:0xcce6e5e8cb3e3b36,14764741216385776438
Comidas rapidas luva,comidas-rapidas-luva-406233,,Restaurante,Salchipapas,,Panamá,Panamá,,"El Crisol, Panamá, Provincia de Panamá",6778-9551,,9.0478311,-79.4736243,Abierto · Cierra a las 11:30 p. m.,4.2,6,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNNMqhZGxcFQfqL7BvolY9WuPi0FcQ9AyLZF_Mmxv-dPqO0jou27HvpxF6Jvqj7YM1XqxX2sb97jCf3lE8vtg-_Oeo-GG8YqAcS5ENU7E_cyxoR_LWda294LGhep2ayd_pnQq5sg=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJAR6NKlhXq48R2adaEcrRfD4,0x8fab57582a8d1e01:0x3e7cd1ca115aa7d9,4502704393268406233
Donde Timoty,donde-timoty-355011,,Restaurante,Salchipapas,,Panamá,Panamá,,"san miguelito, Los Andes, Panamá",6826-0909,https://instagram.com/dondetimoty?igshid=YmMyMTA2M2Y=,9.0513431,-79.5104415,Cerrado · Abre a las 5:30 p. m.,4.5,13,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwY4rAO_D-igtsB0lSGp0uwlb18OJdJxt2NZOIF79_hsNNYGnNrf188lUg3-cpaKRGpn3H9zOVnFgw4yhCrEB00COHV2osr9g4LrtM4tMIZrc96QMJP7n4mmw3D2DxkZ7U0dM=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJjT6YTlRXq48RA6lAL74nS8I,0x8fab57544e983e8d:0xc24b27be2f40a903,14000327564401355011
Salchiburger co.,salchiburger-co-410852,,Hamburguesería,Salchipapas,,Panamá,Panamá,,"XFQC+GWX, Vía Argentina, Panama City, Panamá Province",,,8.9888511,-79.5276354,,4.4,13,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxgIeml7Hlkr8OamCCQcICWNVJehw8yd8LwGlkCokgkFREwphHu4E8AHVimTBedigWeeizq-eSBV9tSclBnqgwExfEIIy6M3blNXCQ55WymXbXiPdEjJn92xOfA-0dZ5bQ9_tPBs2HfLQ=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJD8jsFgCprI8RZMGGdFAlPEM,0x8faca90016ecc80f:0x433c25507486c164,4844788326626410852
Aji de Cali,aji-de-cali-018498,,Restaurante de comida rápida,Salchipapas,,Panamá,Panamá,,"2HWQ+J37, C. Escandinavos, Panamá, Provincia de Panamá",6347-8265,,9.0465422,-79.4123417,Abierto · Cierra a las 10:30 p. m.,4.6,116,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHf9p97EDTQpeivrLMiL4KFfoXelj_dLYkveNx-Dv-4xFDr7fYhy3enimByP61Z-mcYTAPY0rjRT-BbFqKGk2q5qyTnhFqr2ecZZvd4mR_23dT0a1gjxy74Vz8vfC93Ik3CuS0b=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJdddwYYFVq48RwnBi2SHWHaY,0x8fab55816170d775:0xa61dd621d96270c2,11969958825490018498
Pepito's Village | Vía España,pepito-s-village-via-espana-557074,,Restaurante,Salchipapas,,Panamá,Panamá,,"Cruce Vía España y, Av. 12 de Octubre, Panamá",6616-4094,https://instagram.com/pepitosvillage?igshid=YmMyMTA2M2Y=,9.0082009,-79.5080594,Abierto · Cierra a las 12 a. m.,4.2,143,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG7Glx8UNDWr8aVS7PVQuh-2skuK-hykpFjVIWebQ_i9_bJk_i-l9t-ALTGGg3AvkUHMUz4YUA70qeomIkqLadBH5t2e7JshpaZ9URpNUT_85shT0QFa-h1cBb_rbDbAcgt2nj0yx5AkJ47sSPviek7IYFPZEdnAeYyKkRDb3JTGrPfqYZbKBLE=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJoygVxZyprI8R0vj2WcVCM6c,0x8faca99cc51528a3:0xa73342c559f6f8d2,12048046843531557074
Pa Onde el Gocho,pa-onde-el-gocho-636694,,Restaurante de comida rápida,Salchipapas,,Panamá,Panamá,,"Plaza Chicheme cars wash, Calle Jorge A. Zarak, Panamá, Provincia de Panamá",6470-7805,https://paondeelgocho.waiterio.com/,9.0012173,-79.51938369999999,Abierto · Cierra a las 11:55 p. m.,4.9,11,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGy4vjSGF_pgKWVyK4B02zLPAwW17cuP43xMabTB8ZsVwMYXvMdkovcLfc6Sk5dxCdiq76Uurn2-Gkahw7i9RG44-CRPJEOx2ggVYh5WFw62qpt8OdupzhTrmt7lxD2yGtDJqV_Pva4y34I=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJsWfskf2prI8RVlCKefUhfew,0x8faca9fd91ec67b1:0xec7d21f5798a5056,17040813903229636694
Salchipapas El Cielo,salchipapas-el-cielo-852872,,Restaurante,Salchipapas,,Panamá,Panamá,,"Brisas del Golf, Panamá, Provincia de Panamá",,,9.0701593,-79.4609514,Abierto · Cierra a las 11 p. m.,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hs3YmVsqEVzepY82gI3kHw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=244.4448&pitch=0&thumbfov=100,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJNUmH9CpVq48RSFfPEhL6zVA,0x8fab552af4874935:0x50cdfa1212cf5748,5822584848791852872
DONDE LOLO,donde-lolo-608092,,Hamburguesería,Salchipapas,,Panamá,Panamá,,"Avenida Porras a 50 metros del Super 99, Av. Dr. Belisario Porras, Panamá",6354-2933,,8.9928898,-79.51691699999999,Abierto · Cierra a la 1 a. m.,4.5,279,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEEZGmZIGeevpcKamCCcI0bvcPLfvCb9V6e9oDDnJw37TcKY5rVvwsWYfAM58PQTm_nI7w5Vdqtz16zUrBpSLdpg2y8xbsIrk5C9hOdHxi1cb1MGchGO8EAIl4rjmn93U7-rSfczL6Z8JT2eQl76tvWMKOB4hcI3zar4UQX5FPrC-L-oQ17AOVZ=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJO9LwanuprI8RXFFF7VPmf2I,0x8faca97b6af0d23b:0x627fe653ed45515c,7097644785896608092
Que Riko,que-riko-314024,,Restaurante,Salchipapas,,Panamá,Panamá,,"Plaza Strip, Calle 58 Este 58, Panamá",391-9313,http://www.queriko.com/,8.988090699999999,-79.5191251,Abierto · Cierra a las 10 p. m.,4.5,160,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFYuiVqH-T4Lm7oRDz8MiW7I5gDQyWpLS5ljivyYVlTrh3j_FbrKjwaRF5xjlCbK5l5rxCYNJMuIOBHSZmmS7IeHMzCfZtKOG4Jvh_3sKrzQ0cmhKXQvxeDsKnwTnkkeKXi0BkrmSipKb7mkZ5el4orcxKsW_gNoQ2VJLjrQvSxMiHNUaP_qrJddg=w1000-h1000-c-n,,,True,SerpApi Google Maps,salchipapas en Ciudad de Panamá,ChIJy4_7B5CprI8R6BvexWXD_0E,0x8faca99007fb8fcb:0x41ffc365c5de1be8,4755734573405314024
Épicos Panamá,epicos-panama-676703,,Hamburguesería,Hamburguesas,,Panamá,Panamá,,"C. 62 A Este 80, Panama City, Panamá Province",6929-9565,https://www.facebook.com/epicos.panama/,8.994792499999999,-79.517645,Abierto · Cierra a las 9 p. m.,4.9,126,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFP9oxlyGpn_NHtQm-uhaek9DtH42Rt20ymX9_zQbtxkEdzy0iUXhm4c_QhhqJX38UpT3SX-FhEXKmOUzBBgugS71ooI-ehyDJmop5Dx6FFYzMHUoRNUdVuRGb17hBfjykeJ4L5gw=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJ31YxdwCprI8RH83HFSC9Rvs,0x8faca900773156df:0xfb46bd2015c7cd1f,18106367297391676703
Oh My Burger!,oh-my-burger-081574,,Restaurante,Hamburguesas,,Panamá,Panamá,,"C. 74 Este, Panamá, Provincia de Panamá",6451-9938,,8.9908744,-79.5050146,Abierto · Cierra a las 9:30 p. m.,4.7,274,https://lh3.googleusercontent.com/gps-cs-s/APNQkAETnvWBlhYavHJvGkCR7A3Kpg56yEuTQjWKEuw_tdKxc23O63admfVMFV_cBbKkgbszeU7vGym8AlhADilxNWi8_lnmIUCifX51SfPm2O8unlKrefKGIwNypYW9fhMSrD364ECs=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJnYAoqPaprI8RprBLovhVpuw,0x8faca9f6a828809d:0xeca655f8a24bb0a6,17052411565448081574
El Container Food City,el-container-food-city-296881,,Hamburguesería,Hamburguesas,,Panamá,Panamá,,"XFH9+8W9, Panamá, Provincia de Panamá",6042-7457,https://www.instagram.com/elcontainerfood/?hl=es,8.9780213,-79.5301248,Abierto · Cierra a las 11 p. m.,4.8,1163,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGlKTl70_c3KpHNahannQondPLErv6S2e1l8rFRMmSNowl0jqiVqwFzEtF_c5nFtHoUxDoGicG-CGqn2uX2TUNoBk4SNVfjLe2Zk0NMlu2vSV06evA1Shebhs7jUXATudgpGJztIINxHh4IDCqyT7GVtgY0295C9gUUQ-fOT7gLt_Ny9TTmn1kV5g=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJHeBXjKuprI8R8RJh3TwuGfM,0x8faca9ab8c57e01d:0xf3192e3cdd6112f1,17517083064581296881
Grazza Smash Burger | San Francisco,grazza-smash-burger-san-francisco-708252,,Hamburguesería,Hamburguesas,,Panamá,Panamá,,"Spot 74, C. 74 Este, Panamá, Provincia de Panamá",6839-0452,https://www.grazzapanama.com/,8.9916919,-79.505678,Abierto · Cierra a las 10:30 p. m.,5.0,29,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHejlhQBa7XkpAzr0IVp18rmGaOh8JZkPZZh3WJ_7j8PywZRf4SgqXTWsbwdEHOr05QsT3yrIBcFdMP_kG5Bfwp8JvNI1E4sd7LmZu-9gjiSpEC9F8po5izS1u3O6R9d-TXoSOs18dV8ypk=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJo0s8dY2prI8RnPQrQKVrOVY,0x8faca98d753c4ba3:0x56396ba5402bf49c,6213115518424708252
Esa Flaca Rica,esa-flaca-rica-832967,,Hamburguesería,Hamburguesas,,Panamá,Panamá,,"C. Primera H 19001, Panama City, Panamá Province",386-4073,,9.0091713,-79.4777819,Abierto · Cierra a las 11 p. m.,4.5,244,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEOhX7uDSmxciklUu3tRPVjYoI3FvJ2YSq_dVt0m1m-04aTGELyGdBAg6rOJMDnNyoL-Jd9sQO8FTqyzJaH7JDMzOqODsqurAAC0tK1VXRX0B3H--hmCagVzAOJ09jyp7_Spom43zybRL4CyUOui8vAJmi7rPFZmNXKpOnRvrjUF7xOKBStGE2F=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJLyEqIEWprI8RRwOqDRm2BE8,0x8faca945202a212f:0x4f04b6190daa0347,5693876047622832967
Beauty and the Butcher,beauty-and-the-butcher-407759,,Restaurante,Hamburguesas,,Panamá,Panamá,,"PH Teatro Aurora, Calle B y, Panamá, Provincia de Panamá",6973-8807,https://beautyandthebutcher.com/,8.953143299999999,-79.5380799,Abierto · Cierra a las 10 p. m.,4.4,1086,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF86C2efDJGyWSH1P-B_Rkr-6y2YdJ4ob1LwhAhPQCzeR8-mAKATNsQsMhN3tZadEdrPVHuNvm6sbB6ZGI43veJc8cZmrpOMWzgWWDWMBW6rU-pL0CkjHd97iuj87egmDgvSTi4N1a1w5ET=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJvdLrNk6prI8RD_IhXISTbjA,0x8faca94e36ebd2bd:0x306e93845c21f20f,3489888957949407759
Slabón | Obarrio,slabon-obarrio-541776,,Hamburguesería,Hamburguesas,,Panamá,Panamá,,"59 Plaza Strip, Calle 58 Este, Panamá",397-1853,http://slabonpanama.com/,8.9880056,-79.51910939999999,Abierto · Cierra a las 10 p. m.,4.5,1655,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFR1H9IOgJGUM4E3swWqoGMtOJry8e8k23o6_Dh518LlQH38UMDNPNz7PQOIgkd8UsD_RWcZ3j143l-6s34oYWt2dR4bZteocvIHNmGD_EiS5KcCQ_hC1bcYFtsyMj_tEBjTmDQzw=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJ48-TXPyorI8RkKNZkNrYWLg,0x8faca8fc5c93cfe3:0xb858d8da9059a390,13283605534165541776
Anti Burger | San Francisco,anti-burger-san-francisco-581570,,Restaurante,Hamburguesas,,Panamá,Panamá,,"Frente a la Academia de Musica de Panama, Calle 71 San Francisco, Panama City, Panamá Province",,http://www.instagram.com/anti.burger,8.9898589,-79.5080266,Abierto · Cierra a las 10 p. m.,4.6,1574,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFE2j1xVG84TWr57RbKAwxiBqYPAkUg49XDuOcXQdhv9ozOmbZAml5NPPt2LdRNyRleygFd1zbfgDa4KtnskeHK2KpFuubnOxrmwh24wWP6QLGSBQCVja4wTD_aW3LTLV9sh9Q=w1000-h1000-c-n,,,True,SerpApi Google Maps,hamburguesas en Ciudad de Panamá,ChIJ2QeMAwqprI8RQlbbcoZt8N4,0x8faca90a038c07d9:0xdef06d8672db5642,16064460295050581570
